quadrant,tag,stemID,treeID,IDSpp,sprout,recruited,x,y
R12,184,R12_184,R12_132,NONI,R1,Prior,332,98
R12,801,R12_801,R12_801,NONI,,Prior,241,115
R12,802,R12_802,R12_802,SACO,,Prior,201,152.5
R12,803,R12_803,R12_803,SACO,,Prior,226,47
R12,804,R12_804,R12_132,NONI,R1,Prior,95,86
R12,805,R12_805,R12_805,TEST,,Prior,165,406.5
R12,806,R12_806,R12_806,TEST,,Prior,180,406.5
R12,807,R12_807,R12_807,SACO,,Prior,455,490
R12,808,R12_808,R12_808,CAPA,,Prior,500,76
R12,809,R12_809,R12_809,-999,,Prior,471,112
R12,810,R12_810,R12_810,TEST,,Prior,370,470
R12,811,R12_811,R12_811,CAPA,,Prior,301,351
R12,812,R12_812,R12_812,-999,,Prior,310,453.5
R12,813,R12_813,R12_813,CAPA,,Prior,331,459
R12,814,R12_814,R12_814,-999,,Prior,360,252
R13,920,R13_920,R13_921,GEAV,R1,Prior,395,335
R13,921,R13_921,R13_921,GEAV,R1,Prior,405,357
R13,923,R13_923,R13_923,GEAV,,Prior,440,410
R13,924,R13_924,R13_924,TEST,,Prior,150,420
R13,925,R13_925,R13_925,TEST,,Prior,120,500
R13,926,R13_926,R13_926,TEST,,Prior,120,375
R13,927,R13_927,R13_927,CAPA,,Prior,20,385
R13,928,R13_928,R13_928,TEST,,Prior,160,270
R13,930,R13_930,R13_930,TEST,,Prior,80,141
R13,931,R13_931,R13_931,TEST,,Prior,85,141
R13,932,R13_932,R13_932,DRWI,,Prior,87,53
R14,531,R14_531,R14_531,TEST,,Prior,380,50
R14,532,R14_532,R14_532,TEST,,Prior,310,130
R14,534,R14_534,R14_534,TEST,,Prior,196,80
R14,535,R14_535,R14_535,TEST,,Prior,5,108
R14,536,R14_536,R14_536,TEST,R1,Prior,80,144
R14,537,R14_537,R14_537,TEST,,Prior,95,176
R14,538,R14_538,R14_538,TEST,,Prior,150,216
R14,539,R14_539,R14_539,TEST,,Prior,189,374
R15,575,R15_575,R15_575,TEST,,Prior,261,43
R15,576,R15_576,R15_576,TEST,,Prior,442,13
R15,577,R15_577,R15_577,CAPA,,Prior,480,93
R15,578,R15_578,R15_578,-999,,Prior,440,148
R15,579,R15_579,R15_579,GEAV,,Prior,443,326
R15,580,R15_580,R15_580,TEST,,Prior,414,372
R15,581,R15_581,R15_581,TEST,R1,Prior,364,363
R15,582,R15_582,R15_581,TEST,R1,Prior,330,310
R15,583,R15_583,R15_583,-999,,Prior,131,483
R16,182,R16_182,R16_182,SACO,,Prior,85,170
R16,183,R16_183,R16_183,CAPA,,Prior,180,500
R16,184,R16_184,R16_184,CAPA,,Prior,290,420
R16,185,R16_185,R16_185,CAPA,,Prior,300,380
R16,186,R16_186,R16_186,CAPA,,Prior,390,500
R16,187,R16_187,R16_187,SACO,,Prior,405,295
R16,189,R16_189,R16_189,CAPA,,Prior,340,253
R16,190,R16_190,R16_190,CAPA,,Prior,317,227
R16,191,R16_191,R16_191,CAPA,,Prior,340,210
R16,193,R16_193,R16_193,-999,,Prior,274,50
R16,194,R16_194,R16_194,SACO,,Prior,260,72
R16,195,R16_195,R16_195,CAPA,,Prior,270,100
R16,196,R16_196,R16_196,TEST,,Prior,139,0
R17,133,R17_133,R17_133,CAPA,,Prior,345,0
R17,135,R17_135,R17_135,DRWI,,Prior,160,274
R17,136,R17_136,R17_136,GEAV,,Prior,383,366
R17,138,R17_138,R17_138,PONU,,Prior,230,365
R17,139,R17_139,R17_140,CAPA,R1,Prior,235,490
R17,140,R17_140,R17_140,CAPA,R1,Prior,288,480
R17,141,R17_141,R17_140,CAPA,R1,Prior,257,480
R17,142,R17_142,R17_140,CAPA,R1,Prior,301,480
R18,107,R18_107,R18_107,CAPA,,Prior,316,48
R18,166,R18_166,R18_166,DRWI,,Prior,182,500
R18,167,R18_167,R18_167,CAPA,,Prior,137,30
R18,168,R18_168,R18_168,DRWI,,Prior,379,471
R18,169,R18_169,R18_169,DRWI,,Prior,366,463
R18,170,R18_170,R18_170,CAPA,,Prior,500,93
R18,171,R18_171,R18_171,CAPA,,Prior,308,18
R18,172,R18_172,R18_172,CAPA,,Prior,300,57
R18,174,R18_174,R18_174,DRWI,,Prior,490,84
R18,175,R18_175,R18_175,DRWI,,Prior,15,283
R18,176,R18_176,R18_176,DRWI,,Prior,0,356
R18,178,R18_178,R18_178,DRWI,,Prior,42,417
R18,179,R18_179,R18_179,CAPA,,Prior,10,472
R18,451,R18_451,R18_451,DRWI,,Prior,390,462
R19,159,R19_159,R19_159,DRWI,,Prior,118,187
R19,160,R19_160,R19_160,TEST,,Prior,240,330
R19,161,R19_161,R19_161,TEST,,Prior,140,303
R19,162,R19_162,R19_162,CAPA,,Prior,50,150
R19,164,R19_164,R19_164,-999,,Prior,120,210
R19,165,R19_165,R19_165,NONI,,Prior,240,150
R19,187,R19_187,R19_187,CAPA,,Prior,130,55
R20,123,R20_123,R20_123,CAPA,,Prior,76,378
R20,132,R20_132,R20_132,CAPA,,Prior,315,468
R20,192,R20_192,R20_192,CAPA,,Prior,388,130
R20,193,R20_193,R20_193,-999,,Prior,368,125
R20,194,R20_194,R20_194,CAPA,,Prior,184,115
R20,196,R20_196,R20_196,CAPA,,Prior,172,261
R20,197,R20_197,R20_197,CAPA,,Prior,143,299
R20,198,R20_198,R20_198,CAPA,,Prior,122,246
R20,199,R20_199,R20_199,-999,,Prior,49.5,163
R20,200,R20_200,R20_200,-999,,Prior,115,205
R20,2361,R20_2361,R20_2361,CRHO,,Prior,468,53
S02,1574,S02_1574,S02_1574,TEST,,Prior,140,280
S02,1575,S02_1575,S02_1575,TEST,,Prior,60,280
S02,1576,S02_1576,S02_1576,TEST,,Prior,40,280
S02,1577,S02_1577,S02_1577,TEST,,Prior,250,450
S02,1578,S02_1578,S02_1578,TEST,,Prior,240,410
S02,1580,S02_1580,S02_1580,TEST,,Prior,370,380
S02,1581,S02_1581,S02_1581,TEST,,Prior,410,350
S02,1582,S02_1582,S02_1582,TEST,,Prior,260,310
S02,1583,S02_1583,S02_1583,TEST,,Prior,380,470
S02,1584,S02_1584,S02_1584,TEST,,Prior,240,330
S02,282,S02_282,S02_282,TEST,,Prior,200,44
S02,284,S02_284,S02_284,TEST,,Prior,330,122
S02,285,S02_285,S02_285,TEST,,Prior,350,82
S02,286,S02_286,S02_286,NONI,,Prior,490,65
S02,287,S02_287,S02_287,TEST,,Prior,180,124
S02,288,S02_288,S02_288,TEST,,Prior,400,64
S02,289,S02_289,S02_289,TEST,,Prior,350,173
S03,1349,S03_1349,S03_1349,TEST,,Prior,390,120
S03,1350,S03_1350,S03_1350,TEST,,Prior,375,140
S03,1351,S03_1351,S03_1351,NONI,,Prior,240,320
S03,1352,S03_1352,S03_1352,TEST,,Prior,350,240
S03,1353,S03_1353,S03_1353,DRWI,,Prior,340,280
S03,1354,S03_1354,S03_1354,TEST,,Prior,500,106
S04,1355,S04_1355,S04_1355,TEST,,Prior,470,370
S04,1356,S04_1356,S04_1356,TEST,,Prior,460,390
S04,1357,S04_1357,S04_1357,TEST,,Prior,460,450
S04,1358,S04_1358,S04_1358,TEST,,Prior,420,500
S04,1359,S04_1359,S04_1359,TEST,,Prior,470,470
S04,1395,S04_1395,S04_1395,TEST,,Prior,20,90
S04,1396,S04_1396,S04_1396,TEST,,Prior,30,301
S04,1397,S04_1397,S04_1397,TEST,,Prior,64,312
S04,1398,S04_1398,S04_1398,TEST,,Prior,113,254
S04,1399,S04_1399,S04_1399,TEST,,Prior,115,244
S04,1400,S04_1400,S04_1400,TEST,,Prior,120,226
S04,1591,S04_1591,S04_1591,TEST,,Prior,330,460
S04,1592,S04_1592,S04_1592,TEST,,Prior,230,370
S04,1593,S04_1593,S04_1593,TEST,,Prior,200,130
S04,1594,S04_1594,S04_1594,TEST,,Prior,200,300
S04,480,S04_480,S04_480,TEST,,Prior,380,20
S04,481,S04_481,S04_481,TEST,,Prior,300,29
S04,482,S04_482,S04_482,TEST,,Prior,280,82
S05,1158,S05_1158,S05_1158,TEST,,Prior,300,180
S05,1159,S05_1159,S05_1159,TEST,,Prior,310,150
S05,1160,S05_1160,S05_1160,TEST,,Prior,50,250
S05,1161,S05_1161,S05_1161,TEST,,Prior,40,290
S05,1162,S05_1162,S05_1162,TEST,,Prior,0,430
S05,1163,S05_1163,S05_1163,TEST,,Prior,50,130
S05,1164,S05_1164,S05_1164,TEST,,Prior,0,130
S06,1130,S06_1130,S06_1130,CRHO,,Prior,50,450
S06,1131,S06_1131,S06_1131,TEST,,Prior,100,430
S06,1133,S06_1133,S06_1133,TEST,,Prior,110,400
S06,1134,S06_1134,S06_1134,CRHO,,Prior,130,80
S06,1135,S06_1135,S06_1135,TEST,,Prior,200,470
S06,1136,S06_1136,S06_1136,TEST,,Prior,170,420
S06,1137,S06_1137,S06_1137,TEST,,Prior,210,300
S06,1138,S06_1138,S06_1138,TEST,,Prior,150,220
S06,1139,S06_1139,S06_1139,TEST,,Prior,140,210
S06,1140,S06_1140,S06_1140,TEST,,Prior,170,340
S06,1141,S06_1141,S06_1141,CRHO,,Prior,70,200
S06,1142,S06_1142,S06_1142,CRHO,,Prior,50,110
S06,1143,S06_1143,S06_1143,CRHO,,Prior,43,100
S06,1144,S06_1144,S06_1144,CRHO,,Prior,200,120
S06,1145,S06_1145,S06_1145,CRHO,,Prior,500,450
S07,238,S07_238,S07_238,TEST,,Prior,420,370
S07,240,S07_240,S07_240,TEST,,Prior,405,120
S07,241,S07_241,S07_241,NONI,,Prior,210,230
S07,242,S07_242,S07_242,CRHO,,Prior,90,390
S07,2964,S07_2964,S07_2964,TEST,,Prior,430,140
S08,332,S08_332,S08_332,TEST,,Prior,462,39
S08,333,S08_333,S08_333,CAPA,,Prior,464,150
S08,334,S08_334,S08_334,TEST,,Prior,500,180
S08,335,S08_335,S08_335,TEST,,Prior,500,207
S08,336,S08_336,S08_336,TEST,,Prior,150,428
S09,219,S09_219,S09_219,AMME,,Prior,220,210
S09,221,S09_221,S09_221,TEST,,Prior,260,350
S09,224,S09_224,S09_224,TEST,,Prior,270,460
S09,225,S09_225,S09_225,TEST,,Prior,420,380
S09,226,S09_226,S09_226,TEST,,Prior,350,320
S09,2950,S09_2950,S09_2950,TEST,,Prior,210,390
S09,2951,S09_2951,S09_2951,TEST,,Prior,330,345
S10,836,S10_836,S10_836,TEST,,Prior,500,410
S10,837,S10_837,S10_837,TEST,,Prior,428,188
S10,838,S10_838,S10_838,TEST,,Prior,360,24
S10,839,S10_839,S10_839,TEST,,Prior,320,183
S10,840,S10_840,S10_840,TEST,,Prior,320,366
S11,2971,S11_2971,S11_2971,TEST,,Prior,270,120
S11,777,S11_777,S11_777,CAPA,,Prior,310,160
S11,778,S11_778,S11_778,CAPA,,Prior,240,250
S11,779,S11_779,S11_779,CAPA,,Prior,230,255
S11,781,S11_781,S11_781,DRWI,,Prior,500,430
S12,122,S12_122,S12_122,CAPA,,Prior,220,56
S12,518,S12_518,S12_518,DRWI,R1,Prior,474,190
S12,519,S12_519,S12_518,DRWI,R1,Prior,474,200
S12,520,S12_520,S12_520,DRWI,,Prior,341.5,242
S12,600,S12_600,S12_600,-999,,Prior,210,393
S13,914,S13_914,S13_914,-999,,Prior,462,0
S13,915,S13_915,S13_915,TEST,,Prior,225,135
S13,916,S13_916,S13_916,-999,,Prior,180,165
S13,917,S13_917,S13_917,TEST,,Prior,140,240
S13,918,S13_918,S13_918,-999,,Prior,251,108
S13,919,S13_919,S13_919,TEST,,Prior,65,170
S14,519,S14_519,S14_519,CAPA,,Prior,440,290
S14,521,S14_521,S14_521,CAPA,,Prior,340,440
S14,522,S14_522,S14_522,SACO,,Prior,400,480
S14,523,S14_523,S14_523,TEST,,Prior,160,440
S14,524,S14_524,S14_524,TEST,R1,Prior,180,380
S14,525,S14_525,S14_524,TEST,R1,Prior,190,380
S14,526,S14_526,S14_527,TEST,R2,Prior,25,485
S14,527,S14_527,S14_527,TEST,R2,Prior,0,436
S14,528,S14_528,S14_528,TEST,R3,Prior,130,340
S14,529,S14_529,S14_528,TEST,R3,Prior,110,280
S14,530,S14_530,S14_530,TEST,,Prior,170,90
S15,584,S15_584,S15_584,TEST,,Prior,3,386
S15,585,S15_585,S15_585,-999,,Prior,86,430
S15,586,S15_586,S15_586,TEST,R1,Prior,67,104
S15,587,S15_587,S15_586,TEST,R1,Prior,77,16
S15,588,S15_588,S15_586,TEST,R1,Prior,68,4
S15,589,S15_589,S15_589,TEST,,Prior,88,4
S15,590,S15_590,S15_590,TEST,,Prior,194,108
S15,592,S15_592,S15_592,DRWI,,Prior,298,252
S15,593,S15_593,S15_593,SACO,,Prior,308,210
S15,595,S15_595,S15_595,DRWI,,Prior,3,300
S15,596,S15_596,S15_596,TEST,,Prior,68,436
S15,597,S15_597,S15_597,TEST,,Prior,405,242
S15,598,S15_598,S15_598,TEST,,Prior,180,338
S16,198,S16_198,S16_198,CAPA,,Prior,23,187
S16,199,S16_199,S16_199,CAPA,,Prior,39,295
S16,428,S16_428,S16_428,NONI,,Prior,250,420
S16,429,S16_429,S16_429,NONI,,Prior,360,195
S16,430,S16_430,S16_430,CAPA,,Prior,290,120
S16,431,S16_431,S16_431,SACO,,Prior,235,104
S16,433,S16_433,S16_433,TEST,,Prior,90,95
S17,121,S17_121,S17_121,TEST,,Prior,437,272
S17,122,S17_122,S17_122,TEST,,Prior,500,0
S17,123,S17_123,S17_123,CAPA,,Prior,459,73
S17,124,S17_124,S17_124,TEST,,Prior,435,70
S17,125,S17_125,S17_125,TEST,,Prior,224,77
S17,127,S17_127,S17_127,TEST,,Prior,222,335
S17,129,S17_129,S17_129,CAPA,,Prior,63,155
S17,131,S17_131,S17_131,CAPA,,Prior,47,236
S18,108,S18_108,S18_108,CAPA,,Prior,115,438
S18,110,S18_110,S18_110,CAPA,,Prior,28,95
S18,181,S18_181,S18_181,CRHO,,Prior,490,244
S18,452,S18_452,S18_452,DRWI,,Prior,372,381
S18,454,S18_454,S18_454,CAPA,,Prior,156,53
S18,455,S18_455,S18_455,-999,,Prior,80,86
S19,449,S19_449,S19_449,DRWI,,Prior,0,274
S19,506,S19_506,S19_506,TEST,,Prior,0,280
S19,507,S19_507,S19_507,TEST,,Prior,230,330
S19,508,S19_508,S19_508,TEST,,Prior,140,370
S20,191,S20_191,S20_191,CAPA,,Prior,44,144
S20,2972,S20_2972,S20_2972,DRWI,,Prior,360,499
S20,442,S20_442,S20_442,TEST,,Prior,140,452
S20,443,S20_443,S20_443,TEST,,Prior,254,400
S20,444,S20_444,S20_444,TEST,R1,Prior,330,411
S20,445,S20_445,S20_444,TEST,R1,Prior,321,395
S20,447,S20_447,S20_447,TEST,,Prior,264,295
S20,448,S20_448,S20_448,TEST,,Prior,452,248
T01,935,T01_935,T01_935,TEST,,Prior,80,365
T01,938,T01_938,T01_938,TEST,,Prior,170,345
T01,939,T01_939,T01_939,TEST,,Prior,30,210
T01,940,T01_940,T01_940,TEST,,Prior,200,190
T01,941,T01_941,T01_941,TEST,,Prior,150,410
T01,942,T01_942,T01_942,TEST,,Prior,205,410
T01,943,T01_943,T01_943,TEST,,Prior,223,425
T01,944,T01_944,T01_944,TEST,,Prior,105,210
T01,945,T01_945,T01_945,TEST,,Prior,200,190
T01,946,T01_946,T01_946,TEST,,Prior,210,230
T01,947,T01_947,T01_947,TEST,,Prior,210,180
T01,948,T01_948,T01_948,TEST,,Prior,245,270
T01,949,T01_949,T01_949,TEST,,Prior,190,395
T01,950,T01_950,T01_950,TEST,,Prior,223,370
T01,951,T01_951,T01_951,TEST,,Prior,250,395
T01,952,T01_952,T01_952,TEST,,Prior,328,410
T01,953,T01_953,T01_953,TEST,,Prior,450,450
T01,954,T01_954,T01_954,TEST,,Prior,500,210
T02,1585,T02_1585,T02_1585,TEST,,Prior,30,380
T02,1587,T02_1587,T02_1587,TEST,,Prior,120,430
T02,1588,T02_1588,T02_1588,TEST,,Prior,150,360
T02,290,T02_290,T02_290,TEST,,Prior,295,83
T02,292,T02_292,T02_292,TEST,,Prior,474,54
T02,293,T02_293,T02_293,TEST,,Prior,500,170
T02,294,T02_294,T02_294,TEST,,Prior,350,222
T02,295,T02_295,T02_295,TEST,,Prior,260,219
T02,296,T02_296,T02_296,TEST,,Prior,220,217
T03,955,T03_955,T03_955,TEST,,Prior,270,180
T03,956,T03_956,T03_956,TEST,,Prior,20,70
T03,957,T03_957,T03_957,TEST,,Prior,25,110
T03,958,T03_958,T03_958,TEST,,Prior,65,0
T03,959,T03_959,T03_959,TEST,,Prior,20,150
T03,960,T03_960,T03_960,TEST,,Prior,23,240
T03,961,T03_961,T03_961,TEST,,Prior,105,210
T03,962,T03_962,T03_962,TEST,,Prior,150,430
T03,963,T03_963,T03_963,TEST,,Prior,500,0
T04,1589,T04_1589,T04_1589,TEST,,Prior,0,480
T04,1590,T04_1590,T04_1590,-999,,Prior,90,440
T04,297,T04_297,T04_297,TEST,,Prior,122,134
T04,298,T04_298,T04_298,TEST,,Prior,104,268
T04,299,T04_299,T04_299,TEST,,Prior,136,288
T04,300,T04_300,T04_300,TEST,,Prior,75,42
T04,475,T04_475,T04_475,TEST,,Prior,150,320
T04,476,T04_476,T04_476,TEST,,Prior,179,297
T04,477,T04_477,T04_477,TEST,,Prior,220,332
T04,479,T04_479,T04_479,TEST,,Prior,396,105
T05,1148,T05_1148,T05_1148,CRHO,,Prior,440,220
T05,1149,T05_1149,T05_1149,TEST,,Prior,290,320
T05,1150,T05_1150,T05_1150,CRHO,,Prior,105,15
T05,1151,T05_1151,T05_1151,TEST,,Prior,220,210
T05,1152,T05_1152,T05_1152,TEST,,Prior,280,110
T05,1153,T05_1153,T05_1153,TEST,,Prior,180,160
T05,1154,T05_1154,T05_1154,TEST,,Prior,30,70
T05,1155,T05_1155,T05_1155,TEST,,Prior,0,270
T05,1156,T05_1156,T05_1156,TEST,,Prior,0,240
T06,1146,T06_1146,T06_1146,TEST,,Prior,230,360
T07,232,T07_232,T07_232,CRHO,,Prior,280,110
T07,233,T07_233,T07_233,CRHO,,Prior,280,70
T07,234,T07_234,T07_234,TEST,,Prior,60,150
T07,235,T07_235,T07_235,CRHO,,Prior,110,0
T07,236,T07_236,T07_236,CRHO,,Prior,130,30
T07,237,T07_237,T07_237,CRHO,,Prior,90,250
T08,338,T08_338,T08_338,TEST,,Prior,30,194
T08,339,T08_339,T08_339,TEST,,Prior,29,206
T08,340,T08_340,T08_340,TEST,,Prior,37,264
T08,341,T08_341,T08_341,TEST,,Prior,43,393
T08,343,T08_343,T08_343,DRWI,,Prior,248,357
T08,344,T08_344,T08_344,CRHO,,Prior,396,76
T08,345,T08_345,T08_346,TEST,R1,Prior,401,127
T08,346,T08_346,T08_346,TEST,R1,Prior,438,127
T09,227,T09_227,T09_227,DRWI,,Prior,70,110
T09,228,T09_228,T09_229,CAPA,R1,Prior,170,110
T09,229,T09_229,T09_229,CAPA,R1,Prior,180,100
T09,230,T09_230,T09_230,CAPA,,Prior,420,70
T09,231,T09_231,T09_231,-999,,Prior,480,375
T10,829,T10_829,T10_829,-999,,Prior,479,372
T10,830,T10_830,T10_830,NONI,,Prior,67,60
T10,831,T10_831,T10_831,CRHO,,Prior,466,80
T10,832,T10_832,T10_832,CRHO,,Prior,457,180
T10,834,T10_834,T10_834,TEST,,Prior,271,420
T10,835,T10_835,T10_835,DRWI,,Prior,240,500
T11,784,T11_784,T11_784,PONU,,Prior,390,320
T12,584,T12_584,T12_584,SACO,,Prior,480,448
T12,585,T12_585,T12_585,TEST,,Prior,460,355
T12,586,T12_586,T12_586,-999,,Prior,500,279
T12,588,T12_588,T12_588,CAPA,,Prior,397,412
T12,589,T12_589,T12_589,-999,,Prior,346,498
T12,590,T12_590,T12_590,DRWI,,Prior,156,475.5
T12,597,T12_597,T12_597,TEST,,Prior,98,137
T12,598,T12_598,T12_598,DRWI,,Prior,23,137
T12,599,T12_599,T12_599,TEST,,Prior,255,88
T13,901,T13_901,T13_901,-999,,Prior,220,140
T13,902,T13_902,T13_902,DRWI,,Prior,270,230
T13,903,T13_903,T13_903,DRWI,,Prior,220,60
T13,904,T13_904,T13_904,CAPA,,Prior,185,50
T13,905,T13_905,T13_905,DRWI,,Prior,500,200
T13,907,T13_907,T13_907,CAPA,,Prior,410,470
T13,908,T13_908,T13_908,DRWI,,Prior,395,230
T13,909,T13_909,T13_909,DRWI,,Prior,295,340
T13,910,T13_910,T13_910,TEST,,Prior,210,270
T13,911,T13_911,T13_911,TEST,,Prior,280,290
T13,912,T13_912,T13_912,DRWI,,Prior,65,225
T14,513,T14_513,T14_513,DRWI,,Prior,250,0
T14,514,T14_514,T14_514,DRWI,,Prior,222,90
T14,515,T14_515,T14_515,DRWI,,Prior,360,210
T14,516,T14_516,T14_516,PONU,,Prior,371,80
T14,517,T14_517,T14_517,TEST,,Prior,480,260
T14,518,T14_518,T14_518,TEST,,Prior,35,156
T15,442,T15_442,T15_442,SACO,,Prior,375,375
T15,443,T15_443,T15_443,CAPA,,Prior,0,36
T15,445,T15_445,T15_445,-999,,Prior,100,350
T16,435,T16_435,T16_435,CAPA,,Prior,278,173
T16,436,T16_436,T16_436,CAPA,,Prior,318,143
T16,438,T16_438,T16_438,CAPA,,Prior,318,400
T16,439,T16_439,T16_439,TEST,,Prior,388,428
T16,440,T16_440,T16_440,-999,,Prior,305,500
T16,441,T16_441,T16_441,-999,,Prior,460,489
T17,111,T17_111,T17_111,CAPA,,Prior,110,355
T17,112,T17_112,T17_112,CAPA,,Prior,45,354
T17,113,T17_113,T17_113,TEST,,Prior,15,40
T17,114,T17_114,T17_114,DRWI,,Prior,287,358
T17,115,T17_115,T17_115,SACO,,Prior,370,240
T17,116,T17_116,T17_116,SACO,,Prior,500,167
T17,117,T17_117,T17_117,SACO,,Prior,495,167
T17,118,T17_118,T17_118,LAPH,,Prior,500,420
T17,119,T17_119,T17_119,-999,,Prior,450,265
T18,180,T18_180,T18_180,NONI,,Prior,226,170
T19,101,T19_101,T19_101,TEST,,Prior,295,243
T19,182,T19_182,T19_182,AMLU,,Prior,500,305
T19,183,T19_183,T19_183,TEST,,Prior,333,167
T19,509,T19_509,T19_509,TEST,R1,Prior,280,403
T19,510,T19_510,T19_509,TEST,R1,Prior,340,480
T19,511,T19_511,T19_511,NONI,,Prior,390,445
T20,133,T20_133,T20_133,-999,,Prior,480,103
T20,185,T20_185,T20_185,TEST,,Prior,272,206
T20,186,T20_186,T20_186,TEST,,Prior,132,220
T20,187,T20_187,T20_187,TEST,,Prior,247,232
T20,188,T20_188,T20_188,CAPA,,Prior,224,466
A01,2301,A01_2301,A01_2301,TEST,,2024,100,260
A01,2302,A01_2302,A01_2302,TEST,,2024,50,270
A01,2303,A01_2303,A01_2303,TEST,,2024,170,440
A02,1451,A02_1451,A02_1451,DRWI,,2024,90,490
A04,1166,A04_1166,A04_1166,TEST,,2024,93,111
A04,1171,A04_1171,A04_1171,TEST,,2024,300,170
A08,2000,A08_2000,A08_2000,TEST,,2024,170,400
A08,545,A08_545,A08_545,TEST,,2024,49,417
A10,965,A10_965,A10_965,TEST,,2024,80,375
A15,2307,A15_2307,A15_2307,DRWI,,2024,175,322
B01,2998,B01_2998,B01_2998,DRWI,,2024,0,500
B01,3000,B01_3000,B01_3000,CRHO,,2024,268,0
B03,2021,B03_2021,B03_2021,TEST,,2024,276,329
B03,2920,B03_2920,B03_2920,TEST,,2024,189,225
B04,2922,B04_2922,B04_2922,TEST,,2024,500,209
B04,2996,B04_2996,B04_2996,TEST,,2024,408,296
B04,2997,B04_2997,B04_2997,TEST,,2024,420,305
B06,2923,B06_2923,B06_2923,TEST,,2024,460,275
B07,572,B07_572,B07_572,TEST,,2024,72,291
B16,16,B16_16,B16_16,AMLU,,2024,353,108
B17,2926,B17_2926,B17_2926,TEST,,2024,89,359
B18,387,B18_387,B18_387,TEST,,2024,228,143
C11,128,C11_128,C11_128,CRHO,R2,2024,60,205
C11,132,C11_132,C11_132,DRWI,,2024,390,305
C12,418,C12_418,C12_418,PONU,,2024,356,256
C16,74,C16_74,C16_74,NONI,,2024,115,215
C16,75,C16_75,C16_75,CAPA,,2024,120,235
C17,100,C17_100,C17_100,TEST,,2024,445,345
C17,516,C17_516,C17_516,TEST,,2024,250,250
C17,550,C17_550,C17_550,NONI,,2024,200,50
C17,68,C17_68,C17_68,TEST,,2024,190,20
C17,79,C17_79,C17_79,TEST,,2024,250,250
C19,493,C19_493,C19_493,-999,,2024,450,350
C19,8,C19_8,C19_8,-999,,2024,200,300
C20,28,C20_28,C20_28,AMLU,R1,2024,316,180
C20,29,C20_29,C20_29,CRHO,,2024,450,100
C20,399,C20_399,C20_28,AMLU,R1,2024,317,181
D02,1460,D02_1460,D02_1460,TEST,,2024,151,41
D07,295,D07_295,D07_295,TEST,,2024,70,370
D07,408,D07_408,D07_408,TEST,,2024,500,240
D14,414,D14_414,D14_414,TEST,,2024,136,430
D16,25,D16_25,D16_25,TEST,,2024,450,400
D17,2300,D17_2300,D17_488,CAPA,R3,2024,50,450
D17,532,D17_532,D17_529,TEST,R1,2024,130,100
D18,121,D18_121,D18_121,TEST,,2024,320,500
D19,12,D19_12,D19_12,-999,,2024,30,300
E01,2315,E01_2315,E01_2315,DRWI,R1,2024,291,211
E05,2316,E05_2316,E05_2316,TEST,,2024,160,0
E07,2317,E07_2317,E07_2317,TEST,,2024,290,0
E14,480,E14_480,E14_480,CRHO,,2024,300,200
E15,485,E15_485,E15_485,TEST,,2024,450,450
E17,107,E17_107,E17_465,TEST,R1,2024,200,0
E17,118,E17_118,E17_118,TEST,,2024,233,189
E17,119,E17_119,E17_119,TEST,,2024,263,390
E17,40,E17_40,E17_40,PONU,,2024,406,341
E17,41,E17_41,E17_41,SACO,,2024,276,441
E17,415,E17_415,E17_415,PONU,,2024,388,41
E17,417,E17_417,E17_417,TEST,,2024,381,308
E17,418,E17_418,E17_418,TEST,R2,2024,334,358
E17,421,E17_421,E17_418,TEST,R2,2024,274,406
E17,463,E17_463,E17_463,TEST,,2024,149,0
E17,465,E17_465,E17_465,TEST,R1,2024,200,10
E17,466,E17_466,E17_466,DRWI,,2024,138,100
E17,467,E17_467,E17_467,PONU,,2024,212,212
E17,605,E17_605,E17_605,PONU,,2024,460,400
E20,1997,E20_1997,E20_1997,MYPA,,2024,180,415
E20,1998,E20_1998,E20_1998,MYPA,,2024,145,450
E20,1999,E20_1999,E20_1999,TEST,,2024,192,450
F03,2299,F03_2299,F03_2299,TEST,,2024,350,150
F04,1192,F04_1192,F04_1192,TEST,,2024,300,350
F08,430,F08_430,F08_430,CAPA,,2024,145,403
F17,376,F17_376,F17_376,PONU,,2024,327,132
F17,379,F17_379,F17_379,PONU,,2024,257,37
F17,413,F17_413,F17_413,PONU,,2024,121,70
F19,330,F19_330,F19_330,TEST,,2024,400,450
F19,331,F19_331,F19_331,TEST,,2024,400,460
G02,2207,G02_2207,G02_2207,TEST,,2024,371,51
G02,2208,G02_2208,G02_2208,TEST,,2024,250,100
G03,1041,G03_1041,G03_1041,CAPA,,2024,62,367
G03,1043,G03_1043,G03_1043,CAPA,,2024,61,366
G03,2205,G03_2205,G03_2205,TEST,,2024,20,150
G11,2203,G11_2203,G11_2203,TEST,,2024,211,471
G14,54,G14_54,G14_54,TEST,R1,2024,75,110
G14,55,G14_55,G14_54,TEST,R1,2024,80,120
G17,341,G17_341,G17_341,PONU,,2024,240,390
G17,343,G17_343,G17_343,PONU,,2024,120,390
G17,349,G17_349,G17_349,PONU,,2024,50,260
G17,351,G17_351,G17_351,PONU,,2024,130,300
G17,374,G17_374,G17_374,PONU,,2024,240,250
G17,377,G17_377,G17_377,PONU,,2024,240,150
